,location,recognizability,age,participant_id,drawing_category,distance,distance_euclidean,distance_Beijing,distance_euclidean_Beijing,distance_Kisumu,distance_euclidean_Kisumu,distance_USA,distance_euclidean_USA,distance_India,distance_euclidean_India
5408,India,0.0,7,TJ042,key,0.04688,3.455,,,,,,,0.04688,3.455
5409,India,0.0,7,TJ042,eyeglasses,0.0332,3.102,,,,,,,0.0332,3.102
5410,India,0.0,7,TJ042,woman,0.0293,2.953,,,,,,,0.0293,2.953
5411,India,0.0,7,TJ042,train,0.0737,4.363,,,,,,,0.0737,4.363
5412,India,0.0,7,TJ042,bus,0.0337,2.959,,,,,,,0.0337,2.959
5413,India,0.0,7,TJ042,spoon,0.04443,3.492,,,,,,,0.04443,3.492
5414,India,0.0,7,TJ042,man,0.0371,3.266,,,,,,,0.0371,3.266
5415,India,0.0,8,EQ344,tutorial,0.01123,1.772,,,,,,,0.01123,1.772
5416,India,0.0,8,EQ344,line,0.02441,2.656,,,,,,,0.02441,2.656
5417,India,0.0,8,EQ344,lines,0.0249,2.867,,,,,,,0.0249,2.867
5418,India,0.0,8,EQ344,lines,0.01416,2.041,,,,,,,0.01416,2.041
5419,India,0.0,8,EQ344,square,0.010254,1.731,,,,,,,0.010254,1.731
5420,India,0.0,8,EQ344,circle,0.010254,1.745,,,,,,,0.010254,1.745
5421,India,0.0,8,EQ344,shape,0.004395,1.195,,,,,,,0.004395,1.195
5422,India,0.0,8,EQ344,shapes,0.0166,2.135,,,,,,,0.0166,2.135
5423,India,0.96435546875,8,EQ344,hat,0.04395,3.482,0.0439453125,3.470703125,0.05517578125,3.908203125,0.0556640625,3.896484375,0.04395,3.482
5424,India,0.5107421875,8,EQ344,cat,0.03857,3.318,0.04296875,3.51171875,0.0625,4.18359375,0.0654296875,4.3046875,0.03857,3.318
5425,India,0.0139007568359375,8,EQ344,bike,0.04785,3.617,0.06787109375,4.29296875,0.07275390625,4.43359375,0.08251953125,4.71875,0.04785,3.617
5426,India,0.9541015625,8,EQ344,watch,0.02832,2.73,0.021484375,2.357421875,0.02978515625,2.75390625,0.02978515625,2.765625,0.02832,2.73
5427,India,0.97705078125,8,EQ344,house,0.0332,2.926,0.05322265625,3.69921875,0.05126953125,3.62109375,0.05517578125,3.751953125,0.0332,2.926
5428,India,0.986328125,8,EQ344,cup,0.04932,3.666,0.0654296875,4.23828125,0.0654296875,4.23828125,0.10302734375,5.3203125,0.04932,3.666
5429,India,0.0090179443359375,8,EQ344,airplane,0.04443,3.479,0.06201171875,4.09375,0.06396484375,4.15625,0.06298828125,4.12109375,0.04443,3.479
5430,India,0.91748046875,8,EQ344,bird,0.03467,3.158,0.0380859375,3.26953125,0.0517578125,3.83984375,0.03662109375,3.203125,0.03467,3.158
5431,India,0.78662109375,8,EQ344,tree,0.04004,3.383,0.044921875,3.59765625,0.0556640625,4.0,0.0498046875,3.775390625,0.04004,3.383
5432,India,0.50146484375,8,EQ344,chair,0.06445,3.986,0.0595703125,3.857421875,0.0830078125,4.51953125,0.080078125,4.4609375,0.06445,3.986
5433,India,0.1844482421875,8,EQ344,rabbit,0.042,3.354,0.083984375,4.7890625,0.0556640625,3.80859375,0.07666015625,4.5703125,0.042,3.354
5434,India,0.96435546875,8,EQ344,car,0.06006,3.818,0.06689453125,4.06640625,0.09130859375,4.74609375,0.0615234375,3.8984375,0.06006,3.818
5435,India,0.0,8,EQ344,face,0.0786,4.562,,,,,,,0.0786,4.562
5436,India,0.0,8,EQ344,train,0.0923,4.61,,,,,,,0.0923,4.61
5437,India,0.0,8,EQ344,phone,0.04102,3.252,,,,,,,0.04102,3.252
5438,India,0.0,8,EQ344,man,0.0459,3.785,,,,,,,0.0459,3.785
5439,India,0.0,8,EQ344,fish,0.04785,3.438,,,,,,,0.04785,3.438
5440,India,0.0,8,EQ344,spoon,0.03076,2.764,,,,,,,0.03076,2.764
5441,India,0.0,8,EQ344,key,0.04443,3.373,,,,,,,0.04443,3.373
5442,India,0.0,8,EQ344,bus,0.08594,4.48,,,,,,,0.08594,4.48
5443,India,0.0,8,EQ344,woman,0.03516,3.268,,,,,,,0.03516,3.268
5444,India,0.0,8,EQ344,toothbrush,0.03418,2.904,,,,,,,0.03418,2.904
5445,India,0.0,8,EQ344,dog,0.05762,3.904,,,,,,,0.05762,3.904
5446,India,0.0,8,EQ344,eyeglasses,0.0327,3.13,,,,,,,0.0327,3.13
5447,India,0.0,7,AJ625,tutorial,0.02539,2.668,,,,,,,0.02539,2.668
5448,India,0.0,7,AJ625,line,0.009766,1.619,,,,,,,0.009766,1.619
5449,India,0.0,7,AJ625,lines,0.02051,2.438,,,,,,,0.02051,2.438
5450,India,0.0,7,AJ625,lines,0.01514,2.09,,,,,,,0.01514,2.09
5451,India,0.0,7,AJ625,square,0.00879,1.722,,,,,,,0.00879,1.722
5452,India,0.0,7,AJ625,circle,0.01221,1.785,,,,,,,0.01221,1.785
5453,India,0.0,7,AJ625,shape,0.007324,1.44,,,,,,,0.007324,1.44
5454,India,0.0,7,AJ625,shapes,0.01367,1.954,,,,,,,0.01367,1.954
5455,India,0.82958984375,7,AJ625,tree,0.03906,3.172,0.0625,4.00390625,0.06396484375,4.015625,0.0625,3.9765625,0.03906,3.172
5456,India,0.40087890625,7,AJ625,airplane,0.03955,3.258,0.0390625,3.24609375,0.044921875,3.486328125,0.03662109375,3.123046875,0.03955,3.258
5457,India,0.998046875,7,AJ625,house,0.05225,3.652,0.0537109375,3.6953125,0.0888671875,4.7421875,0.0751953125,4.375,0.05225,3.652
5458,India,0.5869140625,7,AJ625,rabbit,0.08496,4.74,0.119140625,5.625,0.06298828125,4.078125,0.09326171875,4.98828125,0.08496,4.74
5459,India,0.9482421875,7,AJ625,cup,0.0454,3.479,0.07421875,4.43359375,0.04345703125,3.3828125,0.041015625,3.28125,0.0454,3.479
5460,India,0.009735107421875,7,AJ625,car,0.04883,3.664,0.06201171875,4.12109375,0.08154296875,4.703125,0.072265625,4.421875,0.04883,3.664
5461,India,0.28125,7,AJ625,bird,0.06885,4.28,0.0810546875,4.65625,0.09033203125,4.859375,0.08642578125,4.75,0.06885,4.28
5462,India,0.5595703125,7,AJ625,chair,0.03955,3.201,0.0703125,4.265625,0.072265625,4.3046875,0.07373046875,4.375,0.03955,3.201
5463,India,0.65576171875,7,AJ625,watch,0.06445,4.02,0.05078125,3.560546875,0.0595703125,3.83984375,0.0654296875,4.09765625,0.06445,4.02
5464,India,0.986328125,7,AJ625,hat,0.06006,3.893,0.06982421875,4.19140625,0.06640625,4.09765625,0.0673828125,4.1328125,0.06006,3.893
5465,India,0.9658203125,7,AJ625,bike,0.0464,3.426,0.0390625,3.14453125,0.05517578125,3.75390625,0.05908203125,3.892578125,0.0464,3.426
5466,India,0.06005859375,7,AJ625,cat,0.05078,3.863,0.0732421875,4.62890625,0.05078125,3.87890625,0.0908203125,5.125,0.05078,3.863
5467,India,0.0,7,AJ625,woman,0.0415,3.354,,,,,,,0.0415,3.354
5468,India,0.0,7,AJ625,phone,0.0586,3.764,,,,,,,0.0586,3.764
5469,India,0.0,7,AJ625,dog,0.05908,3.977,,,,,,,0.05908,3.977
5470,India,0.0,7,AJ625,train,0.0908,4.7,,,,,,,0.0908,4.7
5471,India,0.0,7,AJ625,spoon,0.04834,3.453,,,,,,,0.04834,3.453
5472,India,0.0,7,AJ625,eyeglasses,0.02539,2.615,,,,,,,0.02539,2.615
5473,India,0.0,7,AJ625,bus,0.03906,3.254,,,,,,,0.03906,3.254
5474,India,0.0,7,AJ625,fish,0.05615,3.89,,,,,,,0.05615,3.89
5475,India,0.0,7,AJ625,key,0.0801,4.516,,,,,,,0.0801,4.516
5476,India,0.0,7,AJ625,toothbrush,0.0654,4.08,,,,,,,0.0654,4.08
5477,India,0.0,7,AJ625,face,0.02295,2.645,,,,,,,0.02295,2.645
5478,India,0.0,7,AJ625,man,0.03223,3.162,,,,,,,0.03223,3.162
5479,India,0.0,9,ME442,tutorial,0.009766,1.635,,,,,,,0.009766,1.635
5480,India,0.0,9,ME442,line,0.010254,1.709,,,,,,,0.010254,1.709
5481,India,0.0,9,ME442,lines,0.012695,2.045,,,,,,,0.012695,2.045
5482,India,0.0,9,ME442,lines,0.0459,3.6,,,,,,,0.0459,3.6
5483,India,0.0,9,ME442,square,0.0249,2.56,,,,,,,0.0249,2.56
5484,India,0.0,9,ME442,circle,0.00293,0.9155,,,,,,,0.00293,0.9155
5485,India,0.0,9,ME442,shape,0.003418,1.029,,,,,,,0.003418,1.029
5486,India,0.0,9,ME442,shapes,0.01123,1.875,,,,,,,0.01123,1.875
5487,India,0.994140625,9,ME442,chair,0.0664,4.258,0.0625,4.12890625,0.06396484375,4.1953125,0.07568359375,4.52734375,0.0664,4.258
5488,India,0.267333984375,9,ME442,hat,0.04053,3.281,0.0458984375,3.484375,0.04248046875,3.328125,0.05224609375,3.71484375,0.04053,3.281
5489,India,0.90478515625,9,ME442,tree,0.05078,3.61,0.0576171875,3.85546875,0.07373046875,4.33984375,0.06787109375,4.15625,0.05078,3.61
5490,India,0.9111328125,9,ME442,car,0.0952,4.82,0.08203125,4.56640625,0.109375,5.1953125,0.1015625,5.01953125,0.0952,4.82
5491,India,0.8037109375,9,ME442,watch,0.05225,3.744,0.0849609375,4.73046875,0.0546875,3.84375,0.06884765625,4.28125,0.05225,3.744
5492,India,0.14404296875,9,ME442,cat,0.05322,3.855,0.0390625,3.31640625,0.0673828125,4.3125,0.05126953125,3.76953125,0.05322,3.855
5493,India,0.0618896484375,9,ME442,bike,0.0737,4.33,0.09521484375,4.91015625,0.06982421875,4.21875,0.07763671875,4.4296875,0.0737,4.33
5494,India,0.97998046875,9,ME442,airplane,0.0669,4.098,0.07080078125,4.24609375,0.0703125,4.19140625,0.06396484375,4.01171875,0.0669,4.098
5495,India,0.9970703125,9,ME442,house,0.03418,3.018,0.0576171875,3.865234375,0.05908203125,3.904296875,0.0595703125,3.927734375,0.03418,3.018
5496,India,0.34619140625,9,ME442,cup,0.05957,4.086,0.07763671875,4.66796875,0.0810546875,4.73828125,0.09619140625,5.1484375,0.05957,4.086
5497,India,0.110595703125,9,ME442,bird,0.06104,4.12,0.0654296875,4.2578125,0.06396484375,4.234375,0.060546875,4.09375,0.06104,4.12
5498,India,0.0,9,ME442,toothbrush,0.04297,3.451,,,,,,,0.04297,3.451
5499,India,0.0,9,ME442,bus,0.0464,3.307,,,,,,,0.0464,3.307
5500,India,0.0,9,ME442,eyeglasses,0.0747,4.7,,,,,,,0.0747,4.7
5501,India,0.0,9,ME442,woman,0.05762,3.87,,,,,,,0.05762,3.87
5502,India,0.0,9,ME442,phone,0.0581,3.826,,,,,,,0.0581,3.826
5503,India,0.0,9,ME442,fish,0.063,3.941,,,,,,,0.063,3.941
5504,India,0.0,9,ME442,train,0.0625,3.945,,,,,,,0.0625,3.945
5505,India,0.0,9,ME442,dog,0.05713,3.926,,,,,,,0.05713,3.926
5506,India,0.0,9,ME442,man,0.05127,3.754,,,,,,,0.05127,3.754
5507,India,0.0,9,ME442,key,0.07715,4.562,,,,,,,0.07715,4.562
5508,India,0.0,9,ME442,spoon,0.04053,3.182,,,,,,,0.04053,3.182
5509,India,0.0,9,ME442,face,0.05176,3.707,,,,,,,0.05176,3.707
5510,India,0.0,8,FK589,tutorial,0.01221,1.862,,,,,,,0.01221,1.862
5511,India,0.0,8,FK589,line,0.01123,1.732,,,,,,,0.01123,1.732
5512,India,0.0,8,FK589,lines,0.07764,4.57,,,,,,,0.07764,4.57
5513,India,0.0,8,FK589,lines,0.03076,2.879,,,,,,,0.03076,2.879
5514,India,0.0,8,FK589,square,0.03857,3.172,,,,,,,0.03857,3.172
5515,India,0.0,8,FK589,circle,0.00586,1.256,,,,,,,0.00586,1.256
5516,India,0.0,8,FK589,shape,0.006348,1.449,,,,,,,0.006348,1.449
5517,India,0.0,8,FK589,shapes,0.012695,1.838,,,,,,,0.012695,1.838
5518,India,0.315185546875,8,FK589,watch,0.0454,3.533,0.03125,2.94140625,0.03662109375,3.181640625,0.0400390625,3.2890625,0.0454,3.533
5519,India,0.94384765625,8,FK589,cat,0.04688,3.973,0.0498046875,4.0859375,0.0810546875,5.0390625,0.08251953125,5.1640625,0.04688,3.973
5520,India,0.97802734375,8,FK589,bike,0.05518,3.895,0.052734375,3.794921875,0.06201171875,4.12890625,0.04345703125,3.474609375,0.05518,3.895
5521,India,0.99609375,8,FK589,house,0.02734,2.748,0.0419921875,3.359375,0.05517578125,3.8359375,0.0361328125,3.1328125,0.02734,2.748
5522,India,0.79248046875,8,FK589,bird,0.0786,4.47,0.07568359375,4.42578125,0.064453125,4.01953125,0.06640625,4.12890625,0.0786,4.47
5523,India,0.931640625,8,FK589,cup,0.0503,3.682,0.06103515625,4.078125,0.05908203125,3.99609375,0.080078125,4.65234375,0.0503,3.682
5524,India,1.0,8,FK589,chair,0.05322,3.719,0.0439453125,3.38671875,0.0625,4.01953125,0.06591796875,4.1484375,0.05322,3.719
5525,India,0.97802734375,8,FK589,car,0.0845,4.58,0.08154296875,4.51953125,0.07861328125,4.4375,0.0859375,4.65234375,0.0845,4.58
5526,India,0.09124755859375,8,FK589,airplane,0.03613,3.158,0.0517578125,3.740234375,0.0458984375,3.57421875,0.04296875,3.44921875,0.03613,3.158
5527,India,0.61083984375,8,FK589,hat,0.05127,3.629,0.06005859375,3.921875,0.0537109375,3.734375,0.07861328125,4.53515625,0.05127,3.629
5528,India,0.9580078125,8,FK589,tree,0.0332,3.043,0.04638671875,3.55078125,0.0888671875,4.8984375,0.05859375,4.015625,0.0332,3.043
5529,India,0.89501953125,8,FK589,rabbit,0.0498,3.764,0.04736328125,3.62890625,0.08447265625,4.82421875,0.04638671875,3.654296875,0.0498,3.764
5530,India,0.0,8,FK589,train,0.05908,4.004,,,,,,,0.05908,4.004
5531,India,0.0,8,FK589,toothbrush,0.0503,3.691,,,,,,,0.0503,3.691
5532,India,0.0,8,FK589,key,0.02002,2.715,,,,,,,0.02002,2.715
5533,India,0.0,8,FK589,bus,0.04102,3.291,,,,,,,0.04102,3.291
5534,India,0.0,8,FK589,dog,0.0664,4.55,,,,,,,0.0664,4.55
5535,India,0.0,8,FK589,phone,0.06836,3.992,,,,,,,0.06836,3.992
5536,India,0.0,8,FK589,eyeglasses,0.03125,2.832,,,,,,,0.03125,2.832
5537,India,0.0,8,FK589,face,0.03955,3.293,,,,,,,0.03955,3.293
5538,India,0.0,8,FK589,man,0.03955,3.379,,,,,,,0.03955,3.379
5539,India,0.0,8,FK589,fish,0.04883,3.61,,,,,,,0.04883,3.61
5540,India,0.0,8,FK589,spoon,0.02588,2.707,,,,,,,0.02588,2.707
5541,India,0.0,8,FK589,woman,0.0762,4.53,,,,,,,0.0762,4.53
5542,India,0.0,8,YJ025,tutorial,0.02588,2.654,,,,,,,0.02588,2.654
5543,India,0.0,8,YJ025,line,0.01709,2.18,,,,,,,0.01709,2.18
5544,India,0.0,8,YJ025,lines,0.02246,2.66,,,,,,,0.02246,2.66
5545,India,0.0,8,YJ025,lines,0.02148,2.527,,,,,,,0.02148,2.527
5546,India,0.0,8,YJ025,square,0.01904,2.22,,,,,,,0.01904,2.22
5547,India,0.0,8,YJ025,circle,0.007324,1.411,,,,,,,0.007324,1.411
5548,India,0.0,8,YJ025,shape,0.006348,1.3,,,,,,,0.006348,1.3
5549,India,0.0,8,YJ025,shapes,0.01465,1.975,,,,,,,0.01465,1.975
5550,India,0.8203125,8,YJ025,bird,0.02686,2.86,0.04052734375,3.423828125,0.04052734375,3.470703125,0.03369140625,3.126953125,0.02686,2.86
5551,India,0.53369140625,8,YJ025,hat,0.05957,3.87,0.05712890625,3.826171875,0.06396484375,4.0390625,0.078125,4.5,0.05957,3.87
5552,India,0.99609375,8,YJ025,car,0.06836,4.28,0.05517578125,3.822265625,0.07666015625,4.53125,0.064453125,4.140625,0.06836,4.28
5553,India,0.8095703125,8,YJ025,rabbit,0.0874,4.66,0.07470703125,4.4453125,0.11474609375,5.328125,0.0693359375,4.28125,0.0874,4.66
5554,India,0.87451171875,8,YJ025,airplane,0.05518,3.783,0.064453125,4.06640625,0.04638671875,3.47265625,0.0615234375,3.98046875,0.05518,3.783
5555,India,0.4150390625,8,YJ025,bike,0.03857,3.445,0.03857421875,3.376953125,0.056640625,4.09765625,0.04443359375,3.662109375,0.03857,3.445
5556,India,0.994140625,8,YJ025,house,0.0454,3.451,0.0576171875,3.876953125,0.076171875,4.43359375,0.06689453125,4.16015625,0.0454,3.451
5557,India,0.98193359375,8,YJ025,chair,0.05518,3.87,0.05859375,3.984375,0.0830078125,4.703125,0.0830078125,4.73046875,0.05518,3.87
5558,India,0.994140625,8,YJ025,watch,0.0698,4.14,0.0478515625,3.435546875,0.06396484375,3.955078125,0.07177734375,4.20703125,0.0698,4.14
5559,India,0.74853515625,8,YJ025,cat,0.07324,4.484,0.0771484375,4.59375,0.1103515625,5.49609375,0.09326171875,4.984375,0.07324,4.484
5560,India,0.9853515625,8,YJ025,tree,0.02197,2.486,0.02685546875,2.771484375,0.0517578125,3.80078125,0.04296875,3.431640625,0.02197,2.486
5561,India,0.97998046875,8,YJ025,cup,0.02783,2.828,0.0478515625,3.65234375,0.0390625,3.302734375,0.0791015625,4.65234375,0.02783,2.828
5562,India,0.0,8,YJ025,eyeglasses,0.08154,4.56,,,,,,,0.08154,4.56
5563,India,0.0,8,YJ025,man,0.0742,4.45,,,,,,,0.0742,4.45
5564,India,0.0,8,YJ025,spoon,0.02832,2.783,,,,,,,0.02832,2.783
5565,India,0.0,8,YJ025,phone,0.10596,4.91,,,,,,,0.10596,4.91
5566,India,0.0,8,YJ025,train,0.0415,3.305,,,,,,,0.0415,3.305
5567,India,0.0,8,YJ025,dog,0.104,5.438,,,,,,,0.104,5.438
5568,India,0.0,8,YJ025,bus,0.06934,4.113,,,,,,,0.06934,4.113
5569,India,0.0,8,YJ025,woman,0.07227,4.23,,,,,,,0.07227,4.23
5570,India,0.0,8,YJ025,key,0.06396,4.14,,,,,,,0.06396,4.14
5571,India,0.0,8,YJ025,toothbrush,0.03027,2.775,,,,,,,0.03027,2.775
5572,India,0.0,8,YJ025,face,0.05225,3.82,,,,,,,0.05225,3.82
5573,India,0.0,8,YJ025,fish,0.02686,2.709,,,,,,,0.02686,2.709
5574,India,0.0,8,YJ426,tutorial,0.02246,2.441,,,,,,,0.02246,2.441
5575,India,0.0,8,YJ426,line,0.0415,3.375,,,,,,,0.0415,3.375
5576,India,0.0,8,YJ426,lines,0.0327,3.1,,,,,,,0.0327,3.1
5577,India,0.0,8,YJ426,lines,0.02002,2.533,,,,,,,0.02002,2.533
5578,India,0.0,8,YJ426,square,0.05957,4.04,,,,,,,0.05957,4.04
5579,India,0.0,8,YJ426,circle,0.03125,2.951,,,,,,,0.03125,2.951
5580,India,0.0,8,YJ426,shape,0.01318,1.93,,,,,,,0.01318,1.93
5581,India,0.0,8,YJ426,shapes,0.010254,1.653,,,,,,,0.010254,1.653
5582,India,0.73486328125,8,YJ426,cat,0.0537,3.758,0.0849609375,4.73046875,0.0634765625,4.0703125,0.09228515625,4.81640625,0.0537,3.758
5583,India,0.0075225830078125,8,YJ426,house,0.08887,4.832,0.09716796875,5.0390625,0.09326171875,4.93359375,0.1064453125,5.26953125,0.08887,4.832
5584,India,0.0005083084106445312,8,YJ426,bike,0.1421,6.383,0.162109375,6.8046875,0.1787109375,7.1015625,0.1591796875,6.73046875,0.1421,6.383
5585,India,0.2403564453125,8,YJ426,airplane,0.0635,4.176,0.07275390625,4.46875,0.0869140625,4.84765625,0.06396484375,4.19921875,0.0635,4.176
5586,India,0.2076416015625,8,YJ426,rabbit,0.06445,4.17,0.05810546875,3.9921875,0.08740234375,4.8515625,0.05908203125,4.0390625,0.06445,4.17
5587,India,0.986328125,8,YJ426,chair,0.08496,4.715,0.07958984375,4.59375,0.10546875,5.26171875,0.109375,5.375,0.08496,4.715
5588,India,0.97314453125,8,YJ426,tree,0.04834,3.621,0.0439453125,3.466796875,0.0595703125,3.9921875,0.046875,3.55859375,0.04834,3.621
5589,India,0.30322265625,8,YJ426,watch,0.07666,4.57,0.13671875,6.03515625,0.107421875,5.34765625,0.10107421875,5.21875,0.07666,4.57
5590,India,0.1558837890625,8,YJ426,hat,0.0537,3.863,0.05908203125,4.0390625,0.068359375,4.35546875,0.06298828125,4.17578125,0.0537,3.863
5591,India,0.01486968994140625,8,YJ426,car,0.04834,3.795,0.06884765625,4.453125,0.0615234375,4.20703125,0.05712890625,4.078125,0.04834,3.795
5592,India,0.7646484375,8,YJ426,bird,0.04736,3.697,0.044921875,3.583984375,0.07763671875,4.69140625,0.05615234375,3.990234375,0.04736,3.697
5593,India,0.97705078125,8,YJ426,cup,0.03516,3.025,0.05712890625,3.884765625,0.03369140625,3.025390625,0.0810546875,4.625,0.03516,3.025
5594,India,0.0,8,YJ426,fish,0.05713,4.25,,,,,,,0.05713,4.25
5595,India,0.0,8,YJ426,eyeglasses,0.0332,2.994,,,,,,,0.0332,2.994
5596,India,0.0,8,YJ426,spoon,0.04053,3.498,,,,,,,0.04053,3.498
5597,India,0.0,8,YJ426,train,0.06006,4.156,,,,,,,0.06006,4.156
5598,India,0.0,8,YJ426,key,0.0635,4.184,,,,,,,0.0635,4.184
5599,India,0.0,8,YJ426,phone,0.03564,3.03,,,,,,,0.03564,3.03
5600,India,0.0,8,YJ426,bus,0.02783,2.73,,,,,,,0.02783,2.73
5601,India,0.0,8,YJ426,toothbrush,0.0459,3.621,,,,,,,0.0459,3.621
5602,India,0.0,8,YJ426,face,0.04443,3.576,,,,,,,0.04443,3.576
5603,India,0.0,8,YJ426,woman,0.0537,3.826,,,,,,,0.0537,3.826
5604,India,0.0,8,YJ426,man,0.0547,3.94,,,,,,,0.0547,3.94
5605,India,0.0,8,YJ426,dog,0.04395,3.445,,,,,,,0.04395,3.445
5606,India,0.0,8,LW649,tutorial,0.0327,2.951,,,,,,,0.0327,2.951
5607,India,0.0,8,LW649,line,0.01758,2.223,,,,,,,0.01758,2.223
5608,India,0.0,8,LW649,lines,0.02295,2.523,,,,,,,0.02295,2.523
5609,India,0.0,8,LW649,lines,0.0166,2.281,,,,,,,0.0166,2.281
5610,India,0.0,8,LW649,square,0.0083,1.624,,,,,,,0.0083,1.624
5611,India,0.0,8,LW649,circle,0.01758,2.195,,,,,,,0.01758,2.195
5612,India,0.0,8,LW649,shape,0.00879,1.633,,,,,,,0.00879,1.633
5613,India,0.0,8,LW649,shapes,0.01465,2.014,,,,,,,0.01465,2.014
5614,India,0.560546875,8,LW649,hat,0.05127,3.678,0.056640625,3.869140625,0.05419921875,3.810546875,0.06982421875,4.32421875,0.05127,3.678
5615,India,0.96435546875,8,LW649,bird,0.05566,3.781,0.06005859375,3.955078125,0.06640625,4.109375,0.0498046875,3.58984375,0.05566,3.781
5616,India,0.4189453125,8,LW649,car,0.0586,3.73,0.07763671875,4.33203125,0.0751953125,4.26953125,0.06298828125,3.912109375,0.0586,3.73
5617,India,0.947265625,8,LW649,chair,0.04395,3.389,0.0556640625,3.8125,0.046875,3.505859375,0.06884765625,4.22265625,0.04395,3.389
5618,India,0.0165557861328125,8,LW649,house,0.06152,3.93,0.07080078125,4.21875,0.064453125,4.01953125,0.06396484375,4.0078125,0.06152,3.93
5619,India,0.76123046875,8,LW649,airplane,0.06445,4.1,0.0556640625,3.818359375,0.0673828125,4.171875,0.05517578125,3.771484375,0.06445,4.1
5620,India,0.81201171875,8,LW649,cat,0.062,4.023,0.0615234375,4.0078125,0.08056640625,4.61328125,0.0615234375,3.95703125,0.062,4.023
5621,India,0.3828125,8,LW649,rabbit,0.0635,4.434,0.052734375,4.0390625,0.083984375,5.05078125,0.0478515625,3.853515625,0.0635,4.434
5622,India,0.1627197265625,8,LW649,cup,0.06885,4.312,0.068359375,4.31640625,0.08984375,4.9140625,0.072265625,4.421875,0.06885,4.312
5623,India,0.0272064208984375,8,LW649,bike,0.06494,4.13,0.06591796875,4.14453125,0.0732421875,4.35546875,0.08349609375,4.671875,0.06494,4.13
5624,India,0.91650390625,8,LW649,tree,0.03418,2.965,0.03662109375,3.07421875,0.078125,4.46875,0.06103515625,3.9375,0.03418,2.965
5625,India,0.9892578125,8,LW649,watch,0.0586,3.889,0.06103515625,3.962890625,0.05419921875,3.751953125,0.06201171875,4.00390625,0.0586,3.889
5626,India,0.0,8,LW649,bus,0.05518,3.637,,,,,,,0.05518,3.637
5627,India,0.0,8,LW649,train,0.0381,3.18,,,,,,,0.0381,3.18
5628,India,0.0,8,LW649,face,0.083,4.613,,,,,,,0.083,4.613
5629,India,0.0,8,LW649,key,0.04883,3.596,,,,,,,0.04883,3.596
5630,India,0.0,8,LW649,eyeglasses,0.02539,2.512,,,,,,,0.02539,2.512
5631,India,0.0,8,LW649,man,0.04492,3.506,,,,,,,0.04492,3.506
5632,India,0.0,8,LW649,woman,0.09033,4.81,,,,,,,0.09033,4.81
5633,India,0.0,8,LW649,toothbrush,0.0869,4.66,,,,,,,0.0869,4.66
5634,India,0.0,8,LW649,fish,0.04492,3.545,,,,,,,0.04492,3.545
5635,India,0.0,8,LW649,spoon,0.04736,3.611,,,,,,,0.04736,3.611
5636,India,0.0,8,LW649,phone,0.04443,3.402,,,,,,,0.04443,3.402
5637,India,0.0,8,LW649,dog,0.042,3.402,,,,,,,0.042,3.402
5638,India,0.0,7,ND516,tutorial,0.01807,2.21,,,,,,,0.01807,2.21
5639,India,0.0,7,ND516,line,0.01367,1.9375,,,,,,,0.01367,1.9375
5640,India,0.0,7,ND516,lines,0.02051,2.436,,,,,,,0.02051,2.436
5641,India,0.0,7,ND516,lines,0.02441,2.594,,,,,,,0.02441,2.594
5642,India,0.0,7,ND516,square,0.01611,2.088,,,,,,,0.01611,2.088
5643,India,0.0,7,ND516,circle,0.003906,1.003,,,,,,,0.003906,1.003
5644,India,0.0,7,ND516,shape,0.00537,1.354,,,,,,,0.00537,1.354
5645,India,0.0,7,ND516,shapes,0.010254,1.671,,,,,,,0.010254,1.671
5646,India,0.9892578125,7,ND516,house,0.0293,2.787,0.03076171875,2.890625,0.0615234375,3.990234375,0.05126953125,3.66015625,0.0293,2.787
5647,India,0.9658203125,7,ND516,airplane,0.05762,3.912,0.0419921875,3.333984375,0.05712890625,3.890625,0.04296875,3.3828125,0.05762,3.912
5648,India,0.77099609375,7,ND516,watch,0.062,4.016,0.06396484375,4.08203125,0.06396484375,4.0859375,0.076171875,4.484375,0.062,4.016
5649,India,0.171142578125,7,ND516,cat,0.04492,3.55,0.04833984375,3.701171875,0.06103515625,4.16796875,0.05908203125,4.08984375,0.04492,3.55
5650,India,0.07440185546875,7,ND516,tree,0.03223,3.121,0.02392578125,2.73046875,0.0439453125,3.61328125,0.06591796875,4.35546875,0.03223,3.121
5651,India,0.37451171875,7,ND516,chair,0.02881,2.713,0.044921875,3.39453125,0.0380859375,3.126953125,0.03564453125,3.025390625,0.02881,2.713
5652,India,0.0628662109375,7,ND516,bird,0.05957,4.094,0.07958984375,4.7109375,0.0751953125,4.5859375,0.07666015625,4.62109375,0.05957,4.094
5653,India,0.97412109375,7,ND516,rabbit,0.04492,3.586,0.04296875,3.494140625,0.05908203125,4.1015625,0.04443359375,3.54296875,0.04492,3.586
5654,India,0.4853515625,7,ND516,bike,0.04443,3.418,0.044921875,3.439453125,0.05419921875,3.771484375,0.05908203125,3.953125,0.04443,3.418
5655,India,0.96875,7,ND516,cup,0.0376,3.32,0.0810546875,4.796875,0.04833984375,3.7265625,0.03857421875,3.353515625,0.0376,3.32
5656,India,0.9931640625,7,ND516,car,0.0503,3.617,0.0771484375,4.46875,0.0673828125,4.1796875,0.046875,3.501953125,0.0503,3.617
